timestamp,date,hour,stress_avg,stress_min,stress_max,stress_count,simulated_body_battery
2020-10-08 02:00:00,2020-10-08,2,3.6,0,15,60,100
2020-10-08 03:00:00,2020-10-08,3,5.3,0,22,60,100
2020-10-08 04:00:00,2020-10-08,4,3.8,0,17,59,100
2020-10-08 05:00:00,2020-10-08,5,14.0,0,33,55,100
2020-10-08 06:00:00,2020-10-08,6,75.9,2,99,15,100
2020-10-08 07:00:00,2020-10-08,7,79.6,56,95,18,94.5
2020-10-08 08:00:00,2020-10-08,8,65.0,45,78,21,90.3
2020-10-08 09:00:00,2020-10-08,9,40.8,5,72,45,88.0
2020-10-08 10:00:00,2020-10-08,10,37.6,6,84,29,86.0
2020-10-08 11:00:00,2020-10-08,11,19.7,0,77,33,87.0
2020-10-08 12:00:00,2020-10-08,12,15.1,0,44,27,88.0
2020-10-08 13:00:00,2020-10-08,13,81.0,81,81,1,82.3
2020-10-08 14:00:00,2020-10-08,14,62.2,2,96,19,78.3
2020-10-08 15:00:00,2020-10-08,15,59.4,37,89,7,74.5
2020-10-08 16:00:00,2020-10-08,16,28.0,0,79,40,73.3
2020-10-08 17:00:00,2020-10-08,17,46.2,2,91,24,70.6
2020-10-08 19:00:00,2020-10-08,19,66.8,7,90,38,66.3
2020-10-08 20:00:00,2020-10-08,20,74.1,32,85,9,61.3
2020-10-08 21:00:00,2020-10-08,21,69.3,45,89,18,56.8
2020-10-08 22:00:00,2020-10-08,22,67.3,12,94,48,52.4
2020-10-08 23:00:00,2020-10-08,23,71.9,11,90,56,47.6
2020-10-09 00:00:00,2020-10-09,0,67.2,8,98,49,53.0
2020-10-09 01:00:00,2020-10-09,1,74.6,39,86,57,58.0
2020-10-09 02:00:00,2020-10-09,2,59.0,21,86,50,63.6
2020-10-09 03:00:00,2020-10-09,3,68.1,25,84,53,68.9
2020-10-09 04:00:00,2020-10-09,4,64.1,10,95,48,74.3
2020-10-09 05:00:00,2020-10-09,5,46.5,0,96,47,80.5
2020-10-09 06:00:00,2020-10-09,6,21.6,0,78,8,82.5
2020-10-09 07:00:00,2020-10-09,7,75.6,20,96,19,77.4
2020-10-09 08:00:00,2020-10-09,8,45.1,1,92,23,74.8
2020-10-09 09:00:00,2020-10-09,9,66.8,2,98,18,70.4
2020-10-09 10:00:00,2020-10-09,10,66.3,8,94,23,66.1
2020-10-09 11:00:00,2020-10-09,11,81.0,57,97,11,60.4
2020-10-09 12:00:00,2020-10-09,12,30.9,1,96,34,58.9
2020-10-09 13:00:00,2020-10-09,13,24.5,0,75,52,59.9
2020-10-09 14:00:00,2020-10-09,14,27.0,0,96,42,58.8
2020-10-09 15:00:00,2020-10-09,15,63.9,47,91,18,54.7
2020-10-09 16:00:00,2020-10-09,16,87.9,63,96,51,48.1
2020-10-09 17:00:00,2020-10-09,17,71.1,14,92,53,43.5
2020-10-09 18:00:00,2020-10-09,18,32.1,0,83,35,41.9
2020-10-09 19:00:00,2020-10-09,19,14.0,0,66,43,42.9
2020-10-09 20:00:00,2020-10-09,20,78.8,63,88,4,37.4
2020-10-09 21:00:00,2020-10-09,21,59.7,12,97,54,33.7
2020-10-09 22:00:00,2020-10-09,22,15.7,0,50,34,34.7
2020-10-09 23:00:00,2020-10-09,23,9.0,0,26,60,35.7
2020-10-10 00:00:00,2020-10-10,0,8.0,0,42,60,43.3
2020-10-10 01:00:00,2020-10-10,1,2.1,0,11,60,51.3
2020-10-10 02:00:00,2020-10-10,2,6.4,0,20,59,59.0
2020-10-10 03:00:00,2020-10-10,3,17.4,0,24,60,66.3
2020-10-10 04:00:00,2020-10-10,4,14.2,0,24,59,73.7
2020-10-10 05:00:00,2020-10-10,5,12.1,0,24,59,81.2
2020-10-10 06:00:00,2020-10-10,6,14.3,0,24,57,83.2
2020-10-10 07:00:00,2020-10-10,7,45.8,1,99,14,80.6
2020-10-10 08:00:00,2020-10-10,8,94.0,90,99,32,73.3
2020-10-10 09:00:00,2020-10-10,9,86.0,86,86,1,67.0
2020-10-10 11:00:00,2020-10-10,11,44.4,0,80,39,64.4
2020-10-10 12:00:00,2020-10-10,12,50.1,15,90,56,61.4
2020-10-10 13:00:00,2020-10-10,13,47.3,10,74,45,58.6
2020-10-10 14:00:00,2020-10-10,14,68.3,21,97,43,54.2
2020-10-10 15:00:00,2020-10-10,15,66.9,17,86,42,49.8
2020-10-10 16:00:00,2020-10-10,16,50.3,8,88,51,46.8
2020-10-10 17:00:00,2020-10-10,17,67.9,26,90,42,42.4
2020-10-10 18:00:00,2020-10-10,18,71.3,39,93,46,37.7
2020-10-10 19:00:00,2020-10-10,19,75.4,54,87,55,32.6
2020-10-10 20:00:00,2020-10-10,20,60.4,22,84,59,28.8
2020-10-10 21:00:00,2020-10-10,21,64.8,42,92,57,24.6
2020-10-10 22:00:00,2020-10-10,22,57.4,9,84,53,21.0
2020-10-10 23:00:00,2020-10-10,23,39.9,0,93,55,18.8
2020-10-11 00:00:00,2020-10-11,0,20.8,3,48,46,26.0
2020-10-11 01:00:00,2020-10-11,1,21.1,0,63,53,33.2
2020-10-11 02:00:00,2020-10-11,2,33.2,0,73,58,39.8
2020-10-11 03:00:00,2020-10-11,3,25.8,0,64,60,46.8
2020-10-11 04:00:00,2020-10-11,4,18.8,0,64,52,54.0
2020-10-11 05:00:00,2020-10-11,5,20.6,0,37,60,61.2
2020-10-11 06:00:00,2020-10-11,6,14.4,0,91,47,63.2
2020-10-11 07:00:00,2020-10-11,7,23.4,0,68,46,64.2
2020-10-11 08:00:00,2020-10-11,8,33.1,0,69,56,62.6
2020-10-11 09:00:00,2020-10-11,9,13.1,5,20,17,63.6
2020-10-11 10:00:00,2020-10-11,10,69.3,55,82,47,59.0
2020-10-11 11:00:00,2020-10-11,11,45.2,0,82,60,56.4
2020-10-11 12:00:00,2020-10-11,12,21.5,1,68,55,57.4
2020-10-11 13:00:00,2020-10-11,13,28.9,0,87,58,56.1
2020-10-11 14:00:00,2020-10-11,14,35.1,5,64,46,54.3
2020-10-11 15:00:00,2020-10-11,15,61.8,33,83,59,50.3
2020-10-11 16:00:00,2020-10-11,16,30.8,0,90,47,48.9
2020-10-11 17:00:00,2020-10-11,17,43.8,12,87,53,46.4
2020-10-11 18:00:00,2020-10-11,18,57.0,3,87,60,42.8
2020-10-11 19:00:00,2020-10-11,19,67.9,22,85,60,38.4
2020-10-11 20:00:00,2020-10-11,20,38.7,2,79,57,36.3
2020-10-11 21:00:00,2020-10-11,21,64.1,23,87,60,32.2
2020-10-11 22:00:00,2020-10-11,22,66.1,42,83,60,27.9
2020-10-11 23:00:00,2020-10-11,23,64.6,35,86,58,23.7
2020-10-12 00:00:00,2020-10-12,0,62.0,0,94,51,29.2
2020-10-12 01:00:00,2020-10-12,1,71.0,29,94,38,34.4
2020-10-12 02:00:00,2020-10-12,2,72.5,39,93,40,39.5
2020-10-12 03:00:00,2020-10-12,3,48.2,20,82,51,45.5
2020-10-12 04:00:00,2020-10-12,4,51.2,14,87,52,51.5
2020-10-12 05:00:00,2020-10-12,5,61.4,14,90,52,57.0
2020-10-12 06:00:00,2020-10-12,6,30.7,11,68,29,59.0
2020-10-12 07:00:00,2020-10-12,7,15.9,2,32,44,60.0
2020-10-12 08:00:00,2020-10-12,8,22.1,5,60,51,61.0
2020-10-12 09:00:00,2020-10-12,9,26.1,5,61,56,60.0
2020-10-12 10:00:00,2020-10-12,10,31.4,3,69,44,58.4
2020-10-12 11:00:00,2020-10-12,11,72.0,64,99,7,53.7
2020-10-12 12:00:00,2020-10-12,12,7.4,0,57,14,54.7
2020-10-12 13:00:00,2020-10-12,13,60.4,0,96,58,50.9
2020-10-12 14:00:00,2020-10-12,14,58.8,15,86,57,47.2
2020-10-12 15:00:00,2020-10-12,15,39.7,1,91,57,45.0
2020-10-12 16:00:00,2020-10-12,16,18.4,0,71,52,46.0
2020-10-12 17:00:00,2020-10-12,17,40.5,1,68,45,43.7
2020-10-12 18:00:00,2020-10-12,18,50.7,1,84,59,40.7
2020-10-12 19:00:00,2020-10-12,19,54.2,6,96,55,37.3
2020-10-12 20:00:00,2020-10-12,20,72.0,39,90,57,32.6
2020-10-12 21:00:00,2020-10-12,21,59.7,2,81,59,28.8
2020-10-12 22:00:00,2020-10-12,22,28.3,0,64,53,27.5
2020-10-12 23:00:00,2020-10-12,23,26.5,0,68,58,26.4
2020-10-13 00:00:00,2020-10-13,0,12.0,0,96,54,33.9
2020-10-13 01:00:00,2020-10-13,1,28.4,0,86,50,40.8
2020-10-13 02:00:00,2020-10-13,2,25.2,0,69,49,47.8
2020-10-13 03:00:00,2020-10-13,3,11.6,0,48,53,55.3
2020-10-13 04:00:00,2020-10-13,4,12.6,0,76,52,62.8
2020-10-13 05:00:00,2020-10-13,5,15.9,0,56,60,70.2
2020-10-13 06:00:00,2020-10-13,6,6.3,0,54,56,72.2
2020-10-13 07:00:00,2020-10-13,7,3.7,0,24,29,73.2
2020-10-13 08:00:00,2020-10-13,8,5.3,0,17,59,74.2
2020-10-13 09:00:00,2020-10-13,9,5.3,0,45,60,75.2
2020-10-13 10:00:00,2020-10-13,10,30.5,2,90,43,73.8
2020-10-13 11:00:00,2020-10-13,11,14.2,0,58,60,74.8
2020-10-13 12:00:00,2020-10-13,12,35.1,0,81,52,72.9
2020-10-13 13:00:00,2020-10-13,13,26.4,0,70,50,71.8
2020-10-13 14:00:00,2020-10-13,14,54.1,0,89,34,68.5
2020-10-13 15:00:00,2020-10-13,15,32.4,0,90,57,66.9
2020-10-13 16:00:00,2020-10-13,16,11.0,0,64,51,67.9
2020-10-13 17:00:00,2020-10-13,17,59.7,2,90,52,64.1
2020-10-13 18:00:00,2020-10-13,18,55.5,2,86,57,60.7
2020-10-13 19:00:00,2020-10-13,19,30.8,0,89,53,59.2
2020-10-13 20:00:00,2020-10-13,20,75.8,24,91,53,54.1
2020-10-13 21:00:00,2020-10-13,21,82.0,15,90,59,48.3
2020-10-13 22:00:00,2020-10-13,22,57.2,23,79,60,44.7
2020-10-13 23:00:00,2020-10-13,23,41.1,7,91,50,42.4
2020-10-14 00:00:00,2020-10-14,0,28.4,3,62,56,49.3
2020-10-14 01:00:00,2020-10-14,1,27.6,1,72,56,56.2
2020-10-14 02:00:00,2020-10-14,2,27.3,5,57,40,63.1
2020-10-14 03:00:00,2020-10-14,3,28.9,5,92,50,70.0
2020-10-14 04:00:00,2020-10-14,4,15.6,0,54,47,77.3
2020-10-14 05:00:00,2020-10-14,5,11.4,0,24,60,84.9
2020-10-14 06:00:00,2020-10-14,6,16.1,0,75,58,86.9
2020-10-14 07:00:00,2020-10-14,7,7.7,0,17,60,87.9
2020-10-14 08:00:00,2020-10-14,8,13.9,1,26,60,88.9
2020-10-14 09:00:00,2020-10-14,9,16.4,2,60,56,89.9
2020-10-14 10:00:00,2020-10-14,10,70.7,15,85,26,85.2
2020-10-14 11:00:00,2020-10-14,11,55.4,21,85,54,81.8
2020-10-14 12:00:00,2020-10-14,12,48.5,5,85,42,78.9
2020-10-14 13:00:00,2020-10-14,13,55.4,25,80,48,75.5
2020-10-14 14:00:00,2020-10-14,14,40.0,6,83,49,73.3
2020-10-14 15:00:00,2020-10-14,15,36.8,12,78,53,71.3
2020-10-14 16:00:00,2020-10-14,16,45.5,18,87,52,68.7
2020-10-14 17:00:00,2020-10-14,17,56.5,19,86,55,65.2
2020-10-14 18:00:00,2020-10-14,18,28.8,13,66,29,63.9
2020-10-14 19:00:00,2020-10-14,19,30.4,14,59,32,62.4
2020-10-14 20:00:00,2020-10-14,20,18.5,4,57,59,63.4
2020-10-14 21:00:00,2020-10-14,21,18.1,10,27,43,64.4
2020-10-14 22:00:00,2020-10-14,22,14.5,2,27,48,65.4
2020-10-14 23:00:00,2020-10-14,23,9.1,0,23,60,66.4
2020-10-15 00:00:00,2020-10-15,0,4.3,0,40,60,74.3
2020-10-15 01:00:00,2020-10-15,1,3.5,0,48,55,82.1
2020-10-15 03:00:00,2020-10-15,3,5.1,0,69,51,89.9
2020-10-15 04:00:00,2020-10-15,4,13.1,1,32,60,97.4
2020-10-15 05:00:00,2020-10-15,5,11.0,0,73,57,100
2020-10-15 06:00:00,2020-10-15,6,10.1,0,45,59,100
2020-10-15 07:00:00,2020-10-15,7,9.4,0,25,44,100
2020-10-15 08:00:00,2020-10-15,8,6.8,0,47,60,100
2020-10-15 09:00:00,2020-10-15,9,43.4,3,82,49,97.5
2020-10-15 10:00:00,2020-10-15,10,60.1,42,78,41,93.7
2020-10-15 11:00:00,2020-10-15,11,42.4,20,62,49,91.3
2020-10-15 12:00:00,2020-10-15,12,44.6,17,84,43,88.8
2020-10-15 13:00:00,2020-10-15,13,34.8,17,60,6,87.0
2020-10-15 15:00:00,2020-10-15,15,16.9,1,78,10,88.0
2020-10-15 16:00:00,2020-10-15,16,46.6,1,84,29,85.2
2020-10-15 17:00:00,2020-10-15,17,57.8,23,90,56,81.6
2020-10-15 18:00:00,2020-10-15,18,52.1,24,73,50,78.4
2020-10-15 19:00:00,2020-10-15,19,47.0,21,77,53,75.7
2020-10-15 20:00:00,2020-10-15,20,41.3,16,68,53,73.4
2020-10-15 21:00:00,2020-10-15,21,31.1,3,63,58,71.9
2020-10-15 22:00:00,2020-10-15,22,17.5,0,24,56,72.9
2020-10-15 23:00:00,2020-10-15,23,15.6,0,85,60,73.9
2020-10-16 00:00:00,2020-10-16,0,15.7,1,83,55,81.3
2020-10-16 01:00:00,2020-10-16,1,8.8,0,24,49,88.9
2020-10-16 02:00:00,2020-10-16,2,17.0,0,58,48,96.2
2020-10-16 03:00:00,2020-10-16,3,15.2,0,40,23,100
2020-10-16 04:00:00,2020-10-16,4,20.9,6,27,60,100
2020-10-16 05:00:00,2020-10-16,5,18.1,1,97,53,100
2020-10-16 06:00:00,2020-10-16,6,18.3,0,45,53,100
2020-10-16 07:00:00,2020-10-16,7,13.2,0,24,57,100
2020-10-16 08:00:00,2020-10-16,8,11.8,0,24,60,100
2020-10-16 09:00:00,2020-10-16,9,10.7,0,24,60,100
2020-10-16 10:00:00,2020-10-16,10,9.5,1,43,29,100
2020-10-16 11:00:00,2020-10-16,11,41.1,6,70,49,97.7
2020-10-16 12:00:00,2020-10-16,12,21.5,5,78,51,98.7
2020-10-16 13:00:00,2020-10-16,13,24.5,0,61,53,99.7
2020-10-16 14:00:00,2020-10-16,14,20.6,0,66,50,100
2020-10-16 15:00:00,2020-10-16,15,19.1,2,86,40,100
2020-10-16 16:00:00,2020-10-16,16,34.9,4,84,45,98.2
2020-10-16 17:00:00,2020-10-16,17,23.6,0,89,45,99.2
2020-10-16 18:00:00,2020-10-16,18,30.0,4,84,48,97.8
2020-10-16 19:00:00,2020-10-16,19,22.9,3,75,52,98.8
2020-10-16 20:00:00,2020-10-16,20,16.2,1,56,52,99.8
2020-10-16 21:00:00,2020-10-16,21,9.9,0,24,60,100
2020-10-16 22:00:00,2020-10-16,22,12.5,0,24,60,100
2020-10-16 23:00:00,2020-10-16,23,3.0,0,23,60,100
2020-10-17 00:00:00,2020-10-17,0,0.0,0,0,1,100
2020-10-17 06:00:00,2020-10-17,6,2.0,0,16,38,100
2020-10-17 07:00:00,2020-10-17,7,4.2,0,16,60,100
2020-10-17 08:00:00,2020-10-17,8,4.2,0,33,58,100
2020-10-17 09:00:00,2020-10-17,9,7.3,0,73,54,100
2020-10-17 10:00:00,2020-10-17,10,14.1,0,81,46,100
2020-10-17 11:00:00,2020-10-17,11,23.7,4,75,38,100
2020-10-17 12:00:00,2020-10-17,12,29.6,4,90,50,98.6
2020-10-17 13:00:00,2020-10-17,13,8.3,0,27,52,99.6
2020-10-17 14:00:00,2020-10-17,14,21.7,1,68,35,100
2020-10-17 15:00:00,2020-10-17,15,14.6,0,68,51,100
2020-10-17 16:00:00,2020-10-17,16,42.9,4,75,44,97.6
2020-10-17 17:00:00,2020-10-17,17,34.0,12,81,45,95.9
2020-10-17 18:00:00,2020-10-17,18,30.6,6,71,55,94.4
2020-10-17 19:00:00,2020-10-17,19,24.5,6,53,54,95.4
2020-10-17 20:00:00,2020-10-17,20,19.9,0,54,47,96.4
2020-10-17 21:00:00,2020-10-17,21,12.6,0,24,59,97.4
2020-10-17 22:00:00,2020-10-17,22,10.9,1,34,47,98.4
2020-10-17 23:00:00,2020-10-17,23,9.2,0,41,58,99.4
2020-10-18 00:00:00,2020-10-18,0,10.6,0,24,60,100
2020-10-18 01:00:00,2020-10-18,1,10.5,0,23,60,100
2020-10-18 02:00:00,2020-10-18,2,1.5,0,10,60,100
2020-10-18 03:00:00,2020-10-18,3,5.8,0,24,56,100
2020-10-18 04:00:00,2020-10-18,4,3.6,0,23,53,100
2020-10-18 05:00:00,2020-10-18,5,1.3,0,11,59,100
2020-10-18 06:00:00,2020-10-18,6,2.7,0,11,59,100
2020-10-18 07:00:00,2020-10-18,7,8.8,0,64,57,100
2020-10-18 08:00:00,2020-10-18,8,14.0,0,83,52,100
2020-10-18 09:00:00,2020-10-18,9,14.6,0,78,47,100
2020-10-18 10:00:00,2020-10-18,10,16.9,0,79,48,100
2020-10-18 11:00:00,2020-10-18,11,5.9,0,68,52,100
2020-10-18 12:00:00,2020-10-18,12,17.4,0,66,48,100
2020-10-18 13:00:00,2020-10-18,13,28.0,2,50,44,98.8
2020-10-18 14:00:00,2020-10-18,14,28.2,0,66,52,97.5
2020-10-18 15:00:00,2020-10-18,15,26.9,3,76,47,96.3
2020-10-18 16:00:00,2020-10-18,16,32.9,22,48,23,94.7
2020-10-18 17:00:00,2020-10-18,17,17.0,0,45,42,95.7
2020-10-18 18:00:00,2020-10-18,18,12.5,2,25,57,96.7
2020-10-18 19:00:00,2020-10-18,19,6.0,0,25,37,97.7
2020-10-18 20:00:00,2020-10-18,20,9.4,0,23,55,98.7
2020-10-18 21:00:00,2020-10-18,21,6.5,0,19,60,99.7
2020-10-18 22:00:00,2020-10-18,22,4.9,0,16,59,100
2020-10-18 23:00:00,2020-10-18,23,2.8,0,15,59,100
2020-10-19 00:00:00,2020-10-19,0,2.2,0,11,60,100
2020-10-19 01:00:00,2020-10-19,1,1.4,0,15,52,100
2020-10-19 02:00:00,2020-10-19,2,0.7,0,10,60,100
2020-10-19 03:00:00,2020-10-19,3,1.5,0,13,60,100
2020-10-19 04:00:00,2020-10-19,4,1.4,0,15,60,100
2020-10-19 05:00:00,2020-10-19,5,0.4,0,8,60,100
2020-10-19 06:00:00,2020-10-19,6,10.4,0,65,56,100
2020-10-19 07:00:00,2020-10-19,7,13.1,0,57,56,100
2020-10-19 08:00:00,2020-10-19,8,46.5,7,72,49,97.3
2020-10-19 09:00:00,2020-10-19,9,45.7,31,64,34,94.6
2020-10-19 10:00:00,2020-10-19,10,71.0,71,71,1,89.9
2020-10-19 11:00:00,2020-10-19,11,15.0,1,70,21,90.9
2020-10-19 12:00:00,2020-10-19,12,16.7,1,77,45,91.9
2020-10-19 13:00:00,2020-10-19,13,31.5,2,56,15,90.4
2020-10-19 14:00:00,2020-10-19,14,37.0,1,89,29,88.5
2020-10-19 15:00:00,2020-10-19,15,25.6,1,72,50,87.4
2020-10-19 16:00:00,2020-10-19,16,28.6,6,61,18,86.1
2020-10-19 17:00:00,2020-10-19,17,12.7,7,21,3,87.1
2020-10-19 18:00:00,2020-10-19,18,21.1,4,59,28,88.1
2020-10-19 19:00:00,2020-10-19,19,30.1,0,69,38,86.7
2020-10-19 20:00:00,2020-10-19,20,17.4,2,54,54,87.7
2020-10-19 21:00:00,2020-10-19,21,8.8,1,19,60,88.7
2020-10-19 22:00:00,2020-10-19,22,0.7,0,7,60,89.7
2020-10-19 23:00:00,2020-10-19,23,0.9,0,28,60,90.7
2020-10-20 00:00:00,2020-10-20,0,0.8,0,20,60,98.7
2020-10-20 01:00:00,2020-10-20,1,1.5,0,66,59,100
2020-10-20 02:00:00,2020-10-20,2,0.8,0,20,60,100
2020-10-20 03:00:00,2020-10-20,3,1.2,0,12,59,100
2020-10-20 04:00:00,2020-10-20,4,0.3,0,9,60,100
2020-10-20 05:00:00,2020-10-20,5,0.6,0,6,59,100
2020-10-20 06:00:00,2020-10-20,6,6.5,0,23,39,100
2020-10-20 07:00:00,2020-10-20,7,31.4,7,72,19,98.5
2020-10-20 08:00:00,2020-10-20,8,39.8,14,75,10,96.3
2020-10-20 09:00:00,2020-10-20,9,21.1,0,85,47,97.3
2020-10-20 10:00:00,2020-10-20,10,68.6,11,85,32,92.8
2020-10-20 11:00:00,2020-10-20,11,80.5,55,87,42,87.2
2020-10-20 12:00:00,2020-10-20,12,37.0,32,40,5,85.2
2020-10-20 13:00:00,2020-10-20,13,48.2,17,75,43,82.3
2020-10-20 14:00:00,2020-10-20,14,40.5,12,66,19,80.1
2020-10-20 15:00:00,2020-10-20,15,20.3,9,74,24,81.1
2020-10-20 16:00:00,2020-10-20,16,31.7,10,80,34,79.6
2020-10-20 17:00:00,2020-10-20,17,43.3,7,72,31,77.1
2020-10-20 18:00:00,2020-10-20,18,15.9,1,52,30,78.1
2020-10-20 19:00:00,2020-10-20,19,10.9,1,54,57,79.1
2020-10-20 20:00:00,2020-10-20,20,6.2,0,67,60,80.1
2020-10-20 21:00:00,2020-10-20,21,2.0,0,15,59,81.1
2020-10-20 22:00:00,2020-10-20,22,5.5,0,77,54,82.1
2020-10-20 23:00:00,2020-10-20,23,1.6,0,13,59,83.1
2020-10-21 00:00:00,2020-10-21,0,5.5,0,44,54,90.9
2020-10-21 01:00:00,2020-10-21,1,0.5,0,12,60,98.9
2020-10-21 02:00:00,2020-10-21,2,2.3,0,59,59,100
2020-10-21 03:00:00,2020-10-21,3,2.2,0,32,60,100
2020-10-21 04:00:00,2020-10-21,4,2.1,0,36,60,100
2020-10-21 05:00:00,2020-10-21,5,6.4,0,63,57,100
2020-10-21 06:00:00,2020-10-21,6,98.0,98,98,1,100
2020-10-21 07:00:00,2020-10-21,7,33.0,0,99,6,98.4
2020-10-21 08:00:00,2020-10-21,8,74.7,65,96,26,93.4
2020-10-21 09:00:00,2020-10-21,9,47.0,4,75,22,90.6
2020-10-21 10:00:00,2020-10-21,10,5.0,5,5,1,91.6
2020-10-21 11:00:00,2020-10-21,11,5.6,1,81,48,92.6
2020-10-21 12:00:00,2020-10-21,12,20.2,0,70,37,93.6
2020-10-21 13:00:00,2020-10-21,13,66.9,57,79,9,89.3
2020-10-21 14:00:00,2020-10-21,14,54.4,36,67,14,85.9
2020-10-21 15:00:00,2020-10-21,15,58.1,38,79,59,82.3
2020-10-21 16:00:00,2020-10-21,16,62.8,42,83,52,78.3
2020-10-21 17:00:00,2020-10-21,17,61.2,33,80,57,74.4
2020-10-21 18:00:00,2020-10-21,18,50.5,15,84,56,71.3
2020-10-21 19:00:00,2020-10-21,19,12.1,1,24,14,72.3
2020-10-21 20:00:00,2020-10-21,20,21.9,0,72,40,73.3
2020-10-21 21:00:00,2020-10-21,21,18.6,4,60,52,74.3
2020-10-21 22:00:00,2020-10-21,22,14.0,2,62,55,75.3
2020-10-21 23:00:00,2020-10-21,23,10.1,1,27,60,76.3
2020-10-22 00:00:00,2020-10-22,0,14.0,2,50,54,83.8
2020-10-22 01:00:00,2020-10-22,1,15.7,0,74,58,91.1
2020-10-22 02:00:00,2020-10-22,2,12.3,0,57,50,98.6
2020-10-22 03:00:00,2020-10-22,3,5.7,0,40,59,100
2020-10-22 04:00:00,2020-10-22,4,3.9,0,24,60,100
2020-10-22 05:00:00,2020-10-22,5,19.1,1,58,46,100
2020-10-22 06:00:00,2020-10-22,6,69.6,46,78,7,100
2020-10-22 07:00:00,2020-10-22,7,62.5,41,94,14,96.0
2020-10-22 08:00:00,2020-10-22,8,31.6,8,70,39,94.5
2020-10-22 09:00:00,2020-10-22,9,25.1,6,61,31,93.5
2020-10-22 10:00:00,2020-10-22,10,40.5,24,59,41,91.2
2020-10-22 11:00:00,2020-10-22,11,41.6,17,67,18,88.9
2020-10-22 14:00:00,2020-10-22,14,39.0,4,66,5,86.8
2020-10-22 15:00:00,2020-10-22,15,61.9,16,88,15,82.8
2020-10-22 16:00:00,2020-10-22,16,49.9,11,88,32,79.8
2020-10-22 17:00:00,2020-10-22,17,61.2,33,78,56,75.9
2020-10-22 18:00:00,2020-10-22,18,44.5,9,84,44,73.4
2020-10-22 19:00:00,2020-10-22,19,39.3,10,79,41,71.2
2020-10-22 20:00:00,2020-10-22,20,32.1,11,75,44,69.7
2020-10-22 21:00:00,2020-10-22,21,17.0,4,54,54,70.7
2020-10-22 22:00:00,2020-10-22,22,20.5,6,63,55,71.7
2020-10-22 23:00:00,2020-10-22,23,20.2,5,56,53,72.7
2020-10-23 00:00:00,2020-10-23,0,16.5,4,36,59,80.0
2020-10-23 01:00:00,2020-10-23,1,10.9,0,79,59,87.6
2020-10-23 02:00:00,2020-10-23,2,16.1,1,52,58,94.9
2020-10-23 03:00:00,2020-10-23,3,9.0,1,70,59,100
2020-10-23 04:00:00,2020-10-23,4,13.2,2,69,52,100
2020-10-23 05:00:00,2020-10-23,5,40.1,15,81,34,100
2020-10-23 06:00:00,2020-10-23,6,59.0,39,86,15,100
2020-10-23 07:00:00,2020-10-23,7,71.0,59,87,25,95.3
2020-10-23 08:00:00,2020-10-23,8,40.8,24,87,23,93.1
2020-10-23 09:00:00,2020-10-23,9,53.3,32,87,6,89.8
2020-10-23 10:00:00,2020-10-23,10,40.0,6,90,38,87.6
2020-10-23 11:00:00,2020-10-23,11,34.8,6,80,18,85.8
2020-10-23 12:00:00,2020-10-23,12,40.7,12,75,30,83.5
2020-10-23 13:00:00,2020-10-23,13,33.8,16,54,14,81.8
2020-10-23 14:00:00,2020-10-23,14,68.2,27,85,42,77.4
2020-10-23 15:00:00,2020-10-23,15,72.0,69,75,2,72.6
2020-10-23 16:00:00,2020-10-23,16,72.2,60,87,40,67.8
2020-10-23 17:00:00,2020-10-23,17,69.3,39,80,50,63.3
2020-10-23 18:00:00,2020-10-23,18,50.7,33,71,55,60.2
2020-10-23 19:00:00,2020-10-23,19,19.6,4,51,55,61.2
2020-10-23 20:00:00,2020-10-23,20,15.7,3,41,56,62.2
2020-10-23 21:00:00,2020-10-23,21,14.9,5,49,56,63.2
2020-10-23 22:00:00,2020-10-23,22,11.6,2,20,53,64.2
2020-10-23 23:00:00,2020-10-23,23,1.6,0,8,59,65.2
2020-10-24 00:00:00,2020-10-24,0,5.9,0,19,58,73.0
2020-10-24 01:00:00,2020-10-24,1,2.0,0,26,59,80.9
2020-10-24 02:00:00,2020-10-24,2,2.5,0,22,60,88.8
2020-10-24 03:00:00,2020-10-24,3,2.8,0,11,60,96.7
2020-10-24 04:00:00,2020-10-24,4,4.3,0,33,58,100
2020-10-24 05:00:00,2020-10-24,5,18.7,5,64,52,100
2020-10-24 06:00:00,2020-10-24,6,16.7,4,70,14,100
2020-10-24 07:00:00,2020-10-24,7,58.9,39,81,25,96.3
2020-10-24 08:00:00,2020-10-24,8,45.6,2,87,14,93.6
2020-10-24 09:00:00,2020-10-24,9,35.4,6,84,50,91.8
2020-10-24 10:00:00,2020-10-24,10,56.1,17,90,40,88.3
2020-10-24 11:00:00,2020-10-24,11,58.6,24,85,46,84.6
2020-10-24 12:00:00,2020-10-24,12,34.5,4,73,53,82.9
2020-10-24 13:00:00,2020-10-24,13,20.7,2,72,54,83.9
2020-10-24 14:00:00,2020-10-24,14,15.6,2,57,48,84.9
2020-10-24 15:00:00,2020-10-24,15,29.7,3,72,44,83.5
2020-10-24 16:00:00,2020-10-24,16,51.5,14,76,44,80.4
2020-10-24 17:00:00,2020-10-24,17,49.4,30,74,53,77.4
2020-10-24 18:00:00,2020-10-24,18,51.3,21,72,41,74.3
2020-10-24 21:00:00,2020-10-24,21,6.8,0,22,43,75.3
2020-10-24 22:00:00,2020-10-24,22,9.9,0,72,50,76.3
